A1,11.395493925379
A2,11.4591559026157
A3,4.32901445209927
A4,7.3211273822267
A5,12.15943765222
A6,3.88338061144199
A7,3.97887357729712
A8,3.34225380492958
A9,5.47493004236084
A10,20.7856355678002
A11,7.1938034277532
A12,9.80394449446011
A13,3.50140874802147
A14,5.98422586025487
A15,4.99746521308518
A16,10.3132403123541
A17,4.87014125861168
A18,10.4405642668276
A19,5.18845114479545
A20,12.5095785270222
A21,4.16985950900738
A22,3.66056369111335
A23,6.36619772367539
A24,3.88338061144199
A25,3.40591578216634
A26,15.7245083774782
A27,5.41126806512409
A28,5.6659159740711
A29,15.5016914571496
A30,6.04788783749163
A31,13.1143673107713
A32,12.7005644587324
A33,4.99746521308518
A34,3.56507072525822
A35,4.90197224723005
A36,10.3132403123541
A37,12.0639446863649
A40,6.01605684887325
A41,19.5442270116835
A42,10.0904233920255
A43,3.88338061144199
A44,4.26535247486252
A45,4.99746521308518
B1,11.7138038115627
B2,4.07436654315225
B3,4.13802852038901
B4,5.2521131220322
B5,5.34760608788733
B6,4.4245074179544
B7,3.62873270249497
B8,5.57042300821597
B9,5.79323992854461
B10,4.67915532690142
B11,4.10619753177063
B12,12.3185925953119
B13,3.94704258867874
B14,12.9233813790611
B15,3.53323973663984
B16,9.23098669932932
B17,6.55718365538566
B18,5.6659159740711
B19,8.30788802939639
B20,10.5678882213012
B21,5.6659159740711
B22,18.5256353758954
B23,6.9073245301878
B24,5.47493004236084
B25,4.20169049762576
B26,4.39267642933602
B27,3.43774677078471
B28,4.23352148624414
B29,10.4087332782093
B30,9.6766205399866
B31,3.81971863420524
B32,21.6769032491147
B33,3.66056369111335
B34,6.07971882611
B35,10.5997192099195
B36,4.52000038380953
B37,3.97887357729712
B38,5.22028213341382
B39,4.77464829275655
B40,4.36084544071765
B41,11.9366207318914
B42,9.70845152860498
B44,12.1912686408384
B45,5.6659159740711
B46,9.99493042617037
B47,5.63408498545272
B49,3.66056369111335
B50,5.63408498545272
B51,6.23887376920189
B52,3.75605665696848
B53,4.58366236104628
B54,6.36619772367539
B55,10.9180290961033
C1,5.72957795130785
C2,4.90197224723005
C3,4.32901445209927
C4,6.93915551880618
C5,4.90197224723005
C6,7.92591616597587
C7,5.60225399683435
C8,6.30253574643864
C9,4.48816939519115
C10,6.71633859847754
C11,6.9073245301878
C12,9.48563460827634
C14,8.24422605215964
C15,7.06647947327969
C16,4.39267642933602
C17,6.11154981472838
C18,12.9552123676794
C19,5.95239487163649
C20,3.72422566835011
C21,11.0453530505768
C23,4.55183137242791
C24,12.3504235839303
C25,5.57042300821597
C26,14.0056349920859
C27,6.55718365538566
C28,4.07436654315225
C29,5.82507091716299
C30,4.20169049762576
C31,10.1222543806439
C32,3.24676083907445
C33,4.71098631551979
C34,4.71098631551979
C35,9.07183175623744
C36,6.27070475782026
C37,4.45633840657278
C38,4.93380323584843
C40,7.57577529117372
C41,5.72957795130785
C42,8.21239506354126
C43,4.67915532690142
C44,3.34225380492958
C45,5.37943707650571
C46,4.07436654315225
C47,3.97887357729712
C48,15.8200013433334
C49,6.14338080334676
C50,12.7960574245875
C51,5.95239487163649
C52,3.37408479354796
C53,3.37408479354796
C54,4.74281730413817
C55,8.05324012044937
D1,6.17521179196513
D2,15.0560576164923
D3,3.88338061144199
D4,4.20169049762576
D5,5.79323992854461
D6,6.01605684887325
D7,6.84366255295105
D8,3.91521160006037
D9,4.0107045659155
D10,3.72422566835011
D11,3.08760589598257
D12,11.8411277660362
D13,4.64732433828304
D14,12.668733470114
D15,4.45633840657278
D16,5.44309905374246
D17,6.14338080334676
D18,11.5864798570892
D19,5.88873289439974
D20,11.2045079936687
D21,8.18056407492288
D22,5.2521131220322
D23,7.83042320012074
D24,4.4245074179544
D25,6.65267662124079
D26,13.4963391741918
D27,10.9498600847217
D28,4.20169049762576
D29,5.02929620170356
D30,4.80647928137492
D31,6.30253574643864
D32,11.5546488684708
D33,4.45633840657278
D34,8.53070494972503
D35,12.0002827091281
D36,11.7774657887995
D37,6.4935216781489
D38,5.60225399683435
D39,8.05324012044937
D40,5.28394411065058
D41,12.2867616066935
D42,7.1938034277532
D43,7.86225418873911
D44,8.8490148359088
E1,5.95239487163649
E2,13.8146490603756
E3,6.58901464400403
E4,6.62084563262241
E5,11.9684517205097
E6,5.2521131220322
E7,4.80647928137492
E8,5.92056388301812
E9,5.60225399683435
E10,8.18056407492288
E11,7.03464848466131
E12,9.58112757413147
E13,4.55183137242791
E14,4.67915532690142
E15,9.48563460827634
E16,7.89408517735749
E17,7.00281749604293
E18,9.04000076761906
E19,7.06647947327969
E20,4.39267642933602
E21,5.15662015617707
E22,4.36084544071765
E23,9.51746559689471
E24,8.33971901801477
E25,4.20169049762576
E26,6.52535266676728
E27,9.42197263103958
E28,7.83042320012074
E29,4.64732433828304
E30,12.6050714928773
E31,3.50140874802147
E32,7.38478935946346
E33,8.75352187005367
E34,3.56507072525822
E35,4.32901445209927
E36,3.46957775940309
E37,9.86760647169686
E38,4.23352148624414
E39,11.3318319481422
E40,4.77464829275655
E41,5.41126806512409
E42,4.0107045659155
E43,13.3371842311
E44,5.22028213341382
E45,3.69239467973173
E46,5.09295817894032
E47,10.8861981074849
E48,5.72957795130785
E49,5.2521131220322
E50,4.4245074179544
F1,12.3185925953119
F2,4.20169049762576
F3,10.9816910733401
F4,6.9073245301878
F5,4.32901445209927
F6,5.34760608788733
F7,20.8492975450369
F8,4.20169049762576
F9,5.02929620170356
F10,11.3636629367606
F12,12.0002827091281
F13,7.83042320012074
F14,16.5202830929376
F15,3.88338061144199
F16,6.97098650742456
F17,4.74281730413817
F18,4.90197224723005
F19,14.0056349920859
F20,4.80647928137492
F21,6.17521179196513
F22,4.71098631551979
F23,5.72957795130785
F24,5.44309905374246
F25,12.7960574245875
F26,3.97887357729712
F27,5.41126806512409
F28,4.8383102699933
F29,8.88084582452717
F30,8.68985989281691
G1,5.15662015617707
G2,16.9659169335949
G3,7.38478935946346
G4,17.7616916490544
G5,5.15662015617707
G6,10.9180290961033
G7,8.11690209768613
G8,8.05324012044937
G9,4.61549334966466
G10,12.5414095156405
G11,10.2495783351174
G12,8.49887396110665
G13,6.87549354156943
G14,6.14338080334676
G15,4.71098631551979
G16,13.0507053335346
G17,3.88338061144199
G18,6.71633859847754
G19,4.93380323584843
G20,5.72957795130785
G21,4.23352148624414
G22,9.32647966518445
G23,4.71098631551979
G24,7.67126825702885
G25,4.52000038380953
G26,5.63408498545272
G27,11.2045079936687
G28,8.37155000663314
G29,9.6766205399866
G31,6.9073245301878
G32,16.4566211157009
G33,5.6659159740711
G34,3.97887357729712
G35,8.53070494972503
H1,8.68985989281691
H2,10.0904233920255
H4,6.33436673505702
H5,9.61295856274985
H6,12.4777475384038
H7,9.16732472209257
H8,4.39267642933602
H9,8.021409131831
H10,4.39267642933602
H11,9.74028251722335
H12,5.98422586025487
H14,4.93380323584843
H15,4.26535247486252
H16,7.28929639360833
H17,10.4087332782093
H18,9.64478955136822
H19,5.82507091716299
H20,7.22563441637157
H21,5.53859201959759
H22,9.48563460827634
H23,5.02929620170356
H24,5.72957795130785
H25,6.46169068953053
H26,9.13549373347419
H27,4.52000038380953
H28,5.15662015617707
H29,5.37943707650571
H30,4.90197224723005
H31,7.38478935946346
H32,4.36084544071765
H33,4.74281730413817
H34,5.50676103097922
H35,4.36084544071765
H36,9.07183175623744
H37,9.29464867656608
H38,4.71098631551979
H39,5.76140893992623
H40,12.0002827091281
H41,5.2521131220322
H42,4.99746521308518
H43,7.44845133670021
H44,6.23887376920189
H45,6.07971882611
H46,5.22028213341382
H47,5.15662015617707
I1,12.8915503904427
I2,3.43774677078471
I3,12.0957756749833
I4,3.08760589598257
I5,12.0321136977465
I6,4.93380323584843
I7,4.4245074179544
I8,4.55183137242791
I9,8.59436692696178
I10,7.89408517735749
I11,8.14873308630451
I12,5.28394411065058
I13,9.32647966518445
I14,4.26535247486252
I15,9.32647966518445
I16,5.92056388301812
I17,5.28394411065058
I18,9.45380361965796
I19,9.99493042617037
I20,6.27070475782026
I21,8.021409131831
I22,3.75605665696848
I23,5.95239487163649
I24,3.56507072525822
I25,5.53859201959759
I26,4.67915532690142
I27,4.67915532690142
I28,10.5042262440644
I29,3.34225380492958
I30,3.56507072525822
I31,3.08760589598257
I32,6.7800005757143
I33,3.62873270249497
I34,4.13802852038901
I35,4.39267642933602
I36,5.50676103097922
I37,6.62084563262241
I38,5.06112719032194
I39,9.86760647169686
I40,5.60225399683435
I41,11.1408460164319
I42,8.21239506354126
I43,3.40591578216634
I44,5.37943707650571
I45,6.17521179196513
I46,10.8861981074849
I47,3.91521160006037
I48,3.75605665696848
I49,5.18845114479545
I50,6.04788783749163
I51,5.63408498545272
I52,11.3636629367606
I53,4.90197224723005
J1,10.4405642668276
J3,9.6766205399866
J4,8.33971901801477
J5,12.0002827091281
J6,9.80394449446011
J7,6.68450760985916
J8,14.5785927872167
J9,8.05324012044937
J10,10.5042262440644
J11,11.7774657887995
J12,10.9498600847217
J15,7.16197243913482
J16,5.15662015617707
J17,7.41662034808183
J18,9.13549373347419
J19,15.0242266278739
J22,7.28929639360833
J23,7.22563441637157
K1,6.81183156433267
K2,11.650141834326
K3,7.35295837084508
